timestamp,step,action,type,price,position,balance,profit_loss,drawdown
2025-05-05 00:12:44.014168,0,2,open_short,17.32,-1,10000.0,0,0.0
2025-05-05 00:12:44.042642,13,2,stop_loss_short,0.0,0,9997.946087949744,0,-2.0539120502562582
2025-05-05 00:12:44.066531,14,2,stop_loss_short,0.0,0,10001.941267206488,0,-2.0539120502562582
2025-05-05 00:12:44.071964,15,2,stop_loss_short,0.0,0,10005.619281682293,0,-2.0539120502562582
2025-05-05 00:12:44.078283,16,2,stop_loss_short,0.0,0,10009.617527147253,0,-2.0539120502562582
2025-05-05 00:12:44.083513,17,2,open_short,17.71,-1,10009.617527147253,0,-2.0539120502562582
2025-05-05 00:12:44.097376,21,2,stop_loss_short,0.0,0,10006.001230588157,0,-2.0539120502562582
2025-05-05 00:12:44.103001,22,2,stop_loss_short,0.0,0,10009.9996286799,0,-2.0539120502562582
2025-05-05 00:12:44.109626,23,2,stop_loss_short,0.0,0,10013.99962453152,0,-2.0539120502562582
2025-05-05 00:12:44.115252,24,2,stop_loss_short,0.0,0,10018.001218781483,0,-2.0539120502562582
2025-05-05 00:12:44.115930,25,2,stop_loss_short,0.0,0,10022.004412068507,0,-2.0539120502562582
2025-05-05 00:12:44.126456,26,2,open_short,18.34,-1,10022.004412068507,0,-2.0539120502562582
2025-05-05 00:12:44.132842,28,2,stop_loss_short,0.0,0,10019.848979903241,0,-2.0539120502562582
2025-05-05 00:12:44.139650,29,2,stop_loss_short,0.0,0,10023.85291155561,0,-2.0539120502562582
2025-05-05 00:12:44.145338,30,2,stop_loss_short,0.0,0,10027.858443179068,0,-2.0539120502562582
2025-05-05 00:12:44.151306,31,2,stop_loss_short,0.0,0,10031.865575412961,0,-2.0539120502562582
2025-05-05 00:12:44.156874,32,2,stop_loss_short,0.0,0,10035.874308896897,0,-2.0539120502562582
2025-05-05 00:12:44.162666,33,2,stop_loss_short,0.0,0,10039.884644270733,0,-2.0539120502562582
2025-05-05 00:12:44.168654,34,2,open_short,18.93,-1,10039.884644270733,0,-2.0539120502562582
2025-05-05 00:12:44.184634,39,2,take_profit_short,0.0,0,10045.377439867461,0,-2.0539120502562582
2025-05-05 00:12:44.190635,40,2,open_short,18.47,-1,10045.377439867461,0,-2.0539120502562582
2025-05-05 00:12:44.300386,81,2,stop_loss_short,0.0,0,10038.04710471898,0,-2.0539120502562582
2025-05-05 00:12:44.307950,82,2,open_short,19.24,-1,10038.04710471898,0,-2.0539120502562582
2025-05-05 00:12:44.315551,84,2,stop_loss_short,0.0,0,10035.400117556565,0,-2.0539120502562582
2025-05-05 00:12:44.323523,85,2,stop_loss_short,0.0,0,10039.41026344354,0,-2.0539120502562582
2025-05-05 00:12:44.328688,86,2,open_short,19.66,-1,10039.41026344354,0,-2.0539120502562582
2025-05-05 00:12:44.337047,88,2,take_profit_short,0.0,0,10043.834985878766,0,-2.0539120502562582
2025-05-05 00:12:44.343773,89,2,open_short,19.17,-1,10043.834985878766,0,-2.0539120502562582
2025-05-05 00:12:44.351588,91,2,take_profit_short,0.0,0,10059.680792546842,0,-2.0539120502562582
2025-05-05 00:12:44.356378,92,2,open_short,17.31,-1,10059.680792546842,0,-2.0539120502562582
2025-05-05 00:12:45.285061,484,2,take_profit_short,0.0,0,10147.187697465519,0,-2.0539120502562582
2025-05-05 00:12:45.297051,485,2,open_short,11.75,-1,10147.187697465519,0,-2.0539120502562582
2025-05-05 00:12:51.420050,3063,2,take_profit_short,0.0,0,10308.629453732196,0,-2.0539120502562582
2025-05-05 00:12:51.441975,3064,2,open_short,6.5,-1,10308.629453732196,0,-2.0539120502562582
2025-05-05 00:12:51.573922,3115,2,take_profit_short,0.0,0,10381.784544576964,0,-2.0539120502562582
2025-05-05 00:12:51.585661,3116,2,open_short,4.9,-1,10381.784544576964,0,-2.0539120502562582
2025-05-05 00:12:54.867417,4517,2,stop_loss_short,0.0,0,10338.97139398355,0,-2.0539120502562582
2025-05-05 00:12:54.874658,4518,2,open_short,6.2,-1,10338.97139398355,0,-2.0539120502562582
2025-05-05 00:12:54.889788,4523,2,stop_loss_short,0.0,0,10336.672493285358,0,-2.0539120502562582
2025-05-05 00:12:54.898099,4524,2,stop_loss_short,0.0,0,10340.803027613674,0,-2.0539120502562582
2025-05-05 00:12:54.903496,4525,2,open_short,6.3,-1,10340.803027613674,0,-2.0539120502562582
2025-05-05 00:12:54.912808,4527,2,stop_loss_short,0.0,0,10337.902117784617,0,-2.0539120502562582
2025-05-05 00:12:54.917828,4528,2,stop_loss_short,0.0,0,10340.126516231068,0,-2.0539120502562582
2025-05-05 00:12:54.923130,4529,2,stop_loss_short,0.0,0,10344.258430786955,0,-2.0539120502562582
2025-05-05 00:12:54.930814,4530,2,open_short,6.46,-1,10344.258430786955,0,-2.0539120502562582
2025-05-05 00:12:54.973167,4548,2,take_profit_short,0.0,0,10355.082825337377,0,-2.0539120502562582
2025-05-05 00:12:54.986874,4549,2,open_short,6.01,-1,10355.082825337377,0,-2.0539120502562582
2025-05-05 00:12:55.237922,4648,2,stop_loss_short,0.0,0,10336.792147299891,0,-2.0539120502562582
2025-05-05 00:12:55.245843,4649,2,stop_loss_short,0.0,0,10339.436189922832,0,-2.0539120502562582
2025-05-05 00:12:55.250924,4650,2,open_short,6.91,-1,10339.436189922832,0,-2.0539120502562582
2025-05-05 00:12:55.271165,4656,2,stop_loss_short,0.0,0,10335.993157671588,0,-2.0539120502562582
2025-05-05 00:12:55.277738,4657,2,open_short,7.1,-1,10335.993157671588,0,-2.0539120502562582
2025-05-05 00:12:55.314722,4670,2,take_profit_short,0.0,0,10345.754487930508,0,-2.0539120502562582
2025-05-05 00:12:55.322024,4671,2,open_short,6.81,-1,10345.754487930508,0,-2.0539120502562582
2025-05-05 00:12:55.390442,4695,2,stop_loss_short,0.0,0,10333.150330938504,0,-2.0539120502562582
2025-05-05 00:12:55.396442,4696,2,open_short,7.23,-1,10333.150330938504,0,-2.0539120502562582
2025-05-05 00:12:55.955589,4938,2,take_profit_short,0.0,0,10364.30104731016,0,-2.0539120502562582
2025-05-05 00:12:55.977553,4939,2,open_short,6.31,-1,10364.30104731016,0,-2.0539120502562582
2025-05-05 00:12:56.024934,4960,2,stop_loss_short,0.0,0,10342.809004695197,0,-2.0539120502562582
2025-05-05 00:12:56.044294,4961,2,stop_loss_short,0.0,0,10354.91736351827,0,-2.0539120502562582
2025-05-05 00:12:56.050806,4962,2,stop_loss_short,0.0,0,10359.055188496732,0,-2.0539120502562582
2025-05-05 00:12:56.056658,4963,2,open_short,7.76,-1,10359.055188496732,0,-2.0539120502562582
2025-05-05 00:12:56.065557,4965,2,stop_loss_short,0.0,0,10353.377599595666,0,-2.0539120502562582
2025-05-05 00:12:56.070598,4966,2,stop_loss_short,0.0,0,10357.514809284465,0,-2.0539120502562582
2025-05-05 00:12:56.077220,4967,2,open_short,8.01,-1,10357.514809284465,0,-2.0539120502562582
