datetime,type,preco_entrada,preco_saida,pnl,saldo,motivo,drawdown,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
583,exit,102250.01,"timestamp      2025-01-28 18:00:00
open                     102572.82
high                      103108.0
low                       102160.0
close                    102205.79
volume                   1038.9277
symbol                     BTCUSDT
sma_14                    5.300855
ema_14                    5.283746
macd                      0.949477
macd_signal               1.272704
std_14                    0.003978
atr_14                    2.347772
bb_upper                  5.206871
bb_lower                  5.392899
rsi_14                   -0.913023
stoch_k                  -1.250533
stoch_d                  -1.065083
roc_14                   -0.453275
Name: 582, dtype: object",0.0,10441.504346031012,close_short_manual,0,5.304614,5.2865143,1.1429635,1.3387687,-0.1562733,2.2834494,5.204902,5.4025855,-0.106157415,-0.5153035,-0.5028806,-0.82607037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,entry,102424.24,,,10441.504346031012,open_short,0,5.271039,5.26866,1.7077322,0.7237079,1.7528117,3.1325858,5.239354,5.2985826,1.868251,1.5044409,1.5951455,1.1186479,5.278380393981934,5.273715019226074,1.7086631059646606,0.9418243169784546,1.5641059875488281,2.5638468265533447,5.2399001121521,5.312955856323242,1.0740901231765747,0.913537859916687,1.4072567224502563,-0.050095636397600174,5.286011219024658,5.278263568878174,1.695234775543213,1.1134666204452515,1.259400486946106,2.1734941005706787,5.236632823944092,5.33186674118042,1.1232794523239136,0.7859501838684082,1.1655828952789307,-0.01777072809636593,5.291213035583496,5.280571460723877,1.610978364944458,1.2328935861587524,1.0105228424072266,2.111140251159668,5.232951641082764,5.346264362335205,0.7858651280403137,0.4374164938926697,0.7774085998535156,-0.2886262834072113,5.29399299621582,5.282545566558838,1.5254753828048706,1.3102836608886719,0.9272138476371765,2.078509569168091,5.2327399253845215,5.352140426635742,0.4697364866733551,0.4322825074195862,0.6023319959640503,-0.557684063911438,5.298239707946777,5.284706115722656,1.455769658088684,1.3573977947235107,0.7065190076828003,2.064342975616455,5.229115962982178,5.364534854888916,0.7738714218139648,0.5194042921066284,0.5053649544715881,-0.395238995552063,5.305778503417969,5.28795051574707,1.4297807216644287,1.3895719051361084,-0.2857668101787567,2.3113057613372803,5.20147180557251,5.408507823944092,1.5674182176589966,0.29486528038978577,0.4535060226917267,-0.02823604643344879,5.304956912994385,5.285437107086182,1.2163653373718262,1.3700048923492432,-0.1699177324771881,2.2747340202331543,5.204757213592529,5.403433799743652,-0.23289595544338226,-1.161952018737793,-0.12646277248859406,-0.7735263109207153,5.304614067077637,5.2865142822265625,1.1429635286331177,1.338768720626831,-0.15627330541610718,2.283449411392212,5.204902172088623,5.402585506439209,-0.10615741461515427,-0.5153034925460815,-0.5028805732727051,-0.8260703682899475,5.30085563659668,5.283746242523193,0.9494767785072327,1.2727041244506836,0.003977742046117783,2.3477718830108643,5.2068705558776855,5.392899036407471,-0.9130231142044067,-1.2505329847335815,-1.0650831460952759,-0.4532746970653534
587,exit,102424.24,"timestamp      2025-01-28 22:00:00
open                      100334.0
high                      101404.0
low                      100274.96
close                    101265.63
volume                   856.17912
symbol                     BTCUSDT
sma_14                    5.267836
ema_14                    5.244361
macd                     -0.510767
macd_signal               0.510578
std_14                    2.214811
atr_14                    3.155417
bb_upper                  5.252526
bb_lower                  5.278421
rsi_14                    -0.96537
stoch_k                  -0.913638
stoch_d                  -1.748788
roc_14                    0.072131
Name: 586, dtype: object",2.386897453559868,10443.891243484572,close_short_manual,0,5.291213,5.2805715,1.6109784,1.2328936,1.0105228,2.1111403,5.2329516,5.3462644,0.7858651,0.4374165,0.7774086,-0.28862628,5.29399299621582,5.282545566558838,1.5254753828048706,1.3102836608886719,0.9272138476371765,2.078509569168091,5.2327399253845215,5.352140426635742,0.4697364866733551,0.4322825074195862,0.6023319959640503,-0.557684063911438,5.298239707946777,5.284706115722656,1.455769658088684,1.3573977947235107,0.7065190076828003,2.064342975616455,5.229115962982178,5.364534854888916,0.7738714218139648,0.5194042921066284,0.5053649544715881,-0.395238995552063,5.305778503417969,5.28795051574707,1.4297807216644287,1.3895719051361084,-0.2857668101787567,2.3113057613372803,5.20147180557251,5.408507823944092,1.5674182176589966,0.29486528038978577,0.4535060226917267,-0.02823604643344879,5.304956912994385,5.285437107086182,1.2163653373718262,1.3700048923492432,-0.1699177324771881,2.2747340202331543,5.204757213592529,5.403433799743652,-0.23289595544338226,-1.161952018737793,-0.12646277248859406,-0.7735263109207153,5.304614067077637,5.2865142822265625,1.1429635286331177,1.338768720626831,-0.15627330541610718,2.283449411392212,5.204902172088623,5.402585506439209,-0.10615741461515427,-0.5153034925460815,-0.5028805732727051,-0.8260703682899475,5.30085563659668,5.283746242523193,0.9494767785072327,1.2727041244506836,0.003977742046117783,2.3477718830108643,5.2068705558776855,5.392899036407471,-0.9130231142044067,-1.2505329847335815,-1.0650831460952759,-0.4532746970653534,5.297666072845459,5.283550262451172,0.8598417639732361,1.2008237838745117,-0.04822881892323494,2.4617226123809814,5.2018938064575195,5.391563892364502,-0.7460010051727295,-0.8129369020462036,-0.9381144046783447,-0.5157763957977295,5.289669990539551,5.2716827392578125,0.3918472230434418,1.0439683198928833,0.817164421081543,2.731065034866333,5.224606513977051,5.351768493652344,-1.3600642681121826,-1.9298282861709595,-1.4527063369750977,0.010659748688340187,5.276402473449707,5.252011775970459,-0.2905961275100708,0.7736071348190308,2.0468626022338867,2.897831916809082,5.255008697509766,5.293281555175781,-1.7818701267242432,-1.9637093544006348,-1.7121537923812866,0.5865011811256409
587,exit,102424.24,"timestamp      2025-01-28 22:00:00
open                      100334.0
high                      101404.0
low                      100274.96
close                    101265.63
volume                   856.17912
symbol                     BTCUSDT
sma_14                    5.267836
ema_14                    5.244361
macd                     -0.510767
macd_signal               0.510578
std_14                    2.214811
atr_14                    3.155417
bb_upper                  5.252526
bb_lower                  5.278421
rsi_14                    -0.96537
stoch_k                  -0.913638
stoch_d                  -1.748788
roc_14                    0.072131
Name: 586, dtype: object",0.0,10443.891243484572,close_short_manual,0,5.2764025,5.252012,-0.29059613,0.77360713,2.0468626,2.897832,5.2550087,5.2932816,-1.7818701,-1.9637094,-1.7121538,0.5865012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,entry,101702.59,,,10443.891243484572,open_short,0,5.2982397,5.284706,1.4557697,1.3573978,0.706519,2.064343,5.229116,5.364535,0.7738714,0.5194043,0.50536495,-0.395239,5.305778503417969,5.28795051574707,1.4297807216644287,1.3895719051361084,-0.2857668101787567,2.3113057613372803,5.20147180557251,5.408507823944092,1.5674182176589966,0.29486528038978577,0.4535060226917267,-0.02823604643344879,5.304956912994385,5.285437107086182,1.2163653373718262,1.3700048923492432,-0.1699177324771881,2.2747340202331543,5.204757213592529,5.403433799743652,-0.23289595544338226,-1.161952018737793,-0.12646277248859406,-0.7735263109207153,5.304614067077637,5.2865142822265625,1.1429635286331177,1.338768720626831,-0.15627330541610718,2.283449411392212,5.204902172088623,5.402585506439209,-0.10615741461515427,-0.5153034925460815,-0.5028805732727051,-0.8260703682899475,5.30085563659668,5.283746242523193,0.9494767785072327,1.2727041244506836,0.003977742046117783,2.3477718830108643,5.2068705558776855,5.392899036407471,-0.9130231142044067,-1.2505329847335815,-1.0650831460952759,-0.4532746970653534,5.297666072845459,5.283550262451172,0.8598417639732361,1.2008237838745117,-0.04822881892323494,2.4617226123809814,5.2018938064575195,5.391563892364502,-0.7460010051727295,-0.8129369020462036,-0.9381144046783447,-0.5157763957977295,5.289669990539551,5.2716827392578125,0.3918472230434418,1.0439683198928833,0.817164421081543,2.731065034866333,5.224606513977051,5.351768493652344,-1.3600642681121826,-1.9298282861709595,-1.4527063369750977,0.010659748688340187,5.276402473449707,5.252011775970459,-0.2905961275100708,0.7736071348190308,2.0468626022338867,2.897831916809082,5.255008697509766,5.293281555175781,-1.7818701267242432,-1.9637093544006348,-1.7121537923812866,0.5865011811256409,5.26783561706543,5.24436092376709,-0.5107665657997131,0.5105778574943542,2.214810848236084,3.15541672706604,5.25252628326416,5.278421401977539,-0.9653704166412354,-0.9136378765106201,-1.7487878799438477,0.0721312165260315,5.259080410003662,5.238434791564941,-0.6543314456939697,0.2696768343448639,2.2417941093444824,3.202235698699951,5.244879722595215,5.268526554107666,-0.9927336573600769,-0.8348616361618042,-1.350448489189148,0.09173694998025894
594,exit,101702.59,"timestamp      2025-01-29 05:00:00
open                     102001.06
high                     102384.61
low                      101980.27
close                     102262.0
volume                   414.72434
symbol                     BTCUSDT
sma_14                    5.234873
ema_14                    5.244455
macd                      -0.15986
macd_signal              -0.222693
std_14                    1.540634
atr_14                    2.614745
bb_upper                  5.196336
bb_lower                  5.269551
rsi_14                     -0.3015
stoch_k                    0.75667
stoch_d                   0.228893
roc_14                   -0.558891
Name: 593, dtype: object",-1.141494354367751,10442.749749130204,close_short_manual,0,5.297666,5.2835503,0.85984176,1.2008238,-0.04822882,2.4617226,5.201894,5.391564,-0.746001,-0.8129369,-0.9381144,-0.5157764,5.289669990539551,5.2716827392578125,0.3918472230434418,1.0439683198928833,0.817164421081543,2.731065034866333,5.224606513977051,5.351768493652344,-1.3600642681121826,-1.9298282861709595,-1.4527063369750977,0.010659748688340187,5.276402473449707,5.252011775970459,-0.2905961275100708,0.7736071348190308,2.0468626022338867,2.897831916809082,5.255008697509766,5.293281555175781,-1.7818701267242432,-1.9637093544006348,-1.7121537923812866,0.5865011811256409,5.26783561706543,5.24436092376709,-0.5107665657997131,0.5105778574943542,2.214810848236084,3.15541672706604,5.25252628326416,5.278421401977539,-0.9653704166412354,-0.9136378765106201,-1.7487878799438477,0.0721312165260315,5.259080410003662,5.238434791564941,-0.6543314456939697,0.2696768343448639,2.2417941093444824,3.202235698699951,5.244879722595215,5.268526554107666,-0.9927336573600769,-0.8348616361618042,-1.350448489189148,0.09173694998025894,5.253446578979492,5.237001419067383,-0.6368919610977173,0.08065827190876007,2.1817965507507324,3.1697142124176025,5.237226486206055,5.264989852905273,-0.6277424097061157,-0.4211202561855316,-0.7892678380012512,-0.2475903481245041,5.248492240905762,5.23719596862793,-0.5686071515083313,-0.0560602992773056,2.0671279430389404,3.225848913192749,5.228309631347656,5.264144420623779,-0.5421044230461121,-0.2605808973312378,-0.5516913533210754,-0.32198473811149597,5.244144916534424,5.23686408996582,-0.5254682898521423,-0.156277135014534,1.9793570041656494,3.2664999961853027,5.220939636230469,5.262932777404785,-0.4879927337169647,-0.316509872674942,-0.3631194531917572,-0.38762563467025757,5.241124153137207,5.239025592803955,-0.4047639071941376,-0.210826113820076,1.8718531131744385,3.245466709136963,5.214175224304199,5.263792037963867,-0.3314347565174103,-0.042838871479034424,-0.22550393640995026,-0.5328144431114197,5.237660884857178,5.240523815155029,-0.3182505667209625,-0.2360992580652237,1.7283302545547485,2.939218044281006,5.205704212188721,5.265520095825195,-0.37729987502098083,-0.0847010686993599,-0.16152037680149078,-0.4846026301383972
594,exit,101702.59,"timestamp      2025-01-29 05:00:00
open                     102001.06
high                     102384.61
low                      101980.27
close                     102262.0
volume                   414.72434
symbol                     BTCUSDT
sma_14                    5.234873
ema_14                    5.244455
macd                      -0.15986
macd_signal              -0.222693
std_14                    1.540634
atr_14                    2.614745
bb_upper                  5.196336
bb_lower                  5.269551
rsi_14                     -0.3015
stoch_k                    0.75667
stoch_d                   0.228893
roc_14                   -0.558891
Name: 593, dtype: object",0.0,10442.749749130204,close_short_manual,0,5.237661,5.240524,-0.31825057,-0.23609926,1.7283303,2.939218,5.205704,5.26552,-0.37729988,-0.08470107,-0.16152038,-0.48460263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,entry,102801.64,,,10442.749749130204,open_long,0,5.28967,5.2716827,0.39184722,1.0439683,0.8171644,2.731065,5.2246065,5.3517685,-1.3600643,-1.9298283,-1.4527063,0.010659749,5.276402473449707,5.252011775970459,-0.2905961275100708,0.7736071348190308,2.0468626022338867,2.897831916809082,5.255008697509766,5.293281555175781,-1.7818701267242432,-1.9637093544006348,-1.7121537923812866,0.5865011811256409,5.26783561706543,5.24436092376709,-0.5107665657997131,0.5105778574943542,2.214810848236084,3.15541672706604,5.25252628326416,5.278421401977539,-0.9653704166412354,-0.9136378765106201,-1.7487878799438477,0.0721312165260315,5.259080410003662,5.238434791564941,-0.6543314456939697,0.2696768343448639,2.2417941093444824,3.202235698699951,5.244879722595215,5.268526554107666,-0.9927336573600769,-0.8348616361618042,-1.350448489189148,0.09173694998025894,5.253446578979492,5.237001419067383,-0.6368919610977173,0.08065827190876007,2.1817965507507324,3.1697142124176025,5.237226486206055,5.264989852905273,-0.6277424097061157,-0.4211202561855316,-0.7892678380012512,-0.2475903481245041,5.248492240905762,5.23719596862793,-0.5686071515083313,-0.0560602992773056,2.0671279430389404,3.225848913192749,5.228309631347656,5.264144420623779,-0.5421044230461121,-0.2605808973312378,-0.5516913533210754,-0.32198473811149597,5.244144916534424,5.23686408996582,-0.5254682898521423,-0.156277135014534,1.9793570041656494,3.2664999961853027,5.220939636230469,5.262932777404785,-0.4879927337169647,-0.316509872674942,-0.3631194531917572,-0.38762563467025757,5.241124153137207,5.239025592803955,-0.4047639071941376,-0.210826113820076,1.8718531131744385,3.245466709136963,5.214175224304199,5.263792037963867,-0.3314347565174103,-0.042838871479034424,-0.22550393640995026,-0.5328144431114197,5.237660884857178,5.240523815155029,-0.3182505667209625,-0.2360992580652237,1.7283302545547485,2.939218044281006,5.205704212188721,5.265520095825195,-0.37729987502098083,-0.0847010686993599,-0.16152037680149078,-0.4846026301383972,5.234873294830322,5.244454860687256,-0.15986046195030212,-0.22269292175769806,1.5406336784362793,2.6147451400756836,5.196336269378662,5.269550323486328,-0.30149999260902405,0.7566700577735901,0.2288932353258133,-0.5588911175727844
599,exit,102801.64,"timestamp      2025-01-29 10:00:00
open                     102334.41
high                     102726.77
low                      102180.65
close                    102547.01
volume                    380.5246
symbol                     BTCUSDT
sma_14                    5.248129
ema_14                    5.270894
macd                      0.573653
macd_signal               0.262172
std_14                    1.925195
atr_14                    1.634453
bb_upper                   5.22294
bb_lower                  5.268968
rsi_14                     0.90147
stoch_k                   1.282612
stoch_d                   1.385199
roc_14                   -0.094868
Name: 598, dtype: object",-0.5180801139413234,10442.231669016262,close_long_manual,0,5.2534466,5.2370014,-0.63689196,0.08065827,2.1817966,3.1697142,5.2372265,5.26499,-0.6277424,-0.42112026,-0.78926784,-0.24759035,5.248492240905762,5.23719596862793,-0.5686071515083313,-0.0560602992773056,2.0671279430389404,3.225848913192749,5.228309631347656,5.264144420623779,-0.5421044230461121,-0.2605808973312378,-0.5516913533210754,-0.32198473811149597,5.244144916534424,5.23686408996582,-0.5254682898521423,-0.156277135014534,1.9793570041656494,3.2664999961853027,5.220939636230469,5.262932777404785,-0.4879927337169647,-0.316509872674942,-0.3631194531917572,-0.38762563467025757,5.241124153137207,5.239025592803955,-0.4047639071941376,-0.210826113820076,1.8718531131744385,3.245466709136963,5.214175224304199,5.263792037963867,-0.3314347565174103,-0.042838871479034424,-0.22550393640995026,-0.5328144431114197,5.237660884857178,5.240523815155029,-0.3182505667209625,-0.2360992580652237,1.7283302545547485,2.939218044281006,5.205704212188721,5.265520095825195,-0.37729987502098083,-0.0847010686993599,-0.16152037680149078,-0.4846026301383972,5.234873294830322,5.244454860687256,-0.15986046195030212,-0.22269292175769806,1.5406336784362793,2.6147451400756836,5.196336269378662,5.269550323486328,-0.30149999260902405,0.7566700577735901,0.2288932353258133,-0.5588911175727844,5.237853527069092,5.253304481506348,0.14620988070964813,-0.14699174463748932,1.7420785427093506,2.4745500087738037,5.206378936767578,5.2652130126953125,0.2780265808105469,1.5133757591247559,0.7950307130813599,-0.5361606478691101,5.238842487335205,5.260512351989746,0.3687722980976105,-0.03918272629380226,1.8157482147216797,2.288147211074829,5.209952354431152,5.263523578643799,0.08325235545635223,1.449125051498413,1.3530234098434448,-0.755331814289093,5.241685390472412,5.266519069671631,0.5307367444038391,0.08144815266132355,1.9639748334884644,2.059619665145874,5.217980861663818,5.260993480682373,0.2995198369026184,1.5523279905319214,1.6424769163131714,-0.5510977506637573,5.241199970245361,5.267714023590088,0.5184007883071899,0.17533403635025024,1.943630576133728,1.923693060874939,5.216785430908203,5.26124382019043,-0.0739617571234703,0.9726751446723938,1.4457746744155884,-0.8103830814361572
599,exit,102801.64,"timestamp      2025-01-29 10:00:00
open                     102334.41
high                     102726.77
low                      102180.65
close                    102547.01
volume                    380.5246
symbol                     BTCUSDT
sma_14                    5.248129
ema_14                    5.270894
macd                      0.573653
macd_signal               0.262172
std_14                    1.925195
atr_14                    1.634453
bb_upper                   5.22294
bb_lower                  5.268968
rsi_14                     0.90147
stoch_k                   1.282612
stoch_d                   1.385199
roc_14                   -0.094868
Name: 598, dtype: object",0.0,10442.231669016262,close_long_manual,0,5.2412,5.267714,0.5184008,0.17533404,1.9436306,1.9236931,5.2167854,5.261244,-0.07396176,0.97267514,1.4457747,-0.8103831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,entry,102646.0,,,10442.231669016262,open_long,0,5.2484922,5.237196,-0.56860715,-0.0560603,2.067128,3.225849,5.2283096,5.2641444,-0.5421044,-0.2605809,-0.55169135,-0.32198474,5.244144916534424,5.23686408996582,-0.5254682898521423,-0.156277135014534,1.9793570041656494,3.2664999961853027,5.220939636230469,5.262932777404785,-0.4879927337169647,-0.316509872674942,-0.3631194531917572,-0.38762563467025757,5.241124153137207,5.239025592803955,-0.4047639071941376,-0.210826113820076,1.8718531131744385,3.245466709136963,5.214175224304199,5.263792037963867,-0.3314347565174103,-0.042838871479034424,-0.22550393640995026,-0.5328144431114197,5.237660884857178,5.240523815155029,-0.3182505667209625,-0.2360992580652237,1.7283302545547485,2.939218044281006,5.205704212188721,5.265520095825195,-0.37729987502098083,-0.0847010686993599,-0.16152037680149078,-0.4846026301383972,5.234873294830322,5.244454860687256,-0.15986046195030212,-0.22269292175769806,1.5406336784362793,2.6147451400756836,5.196336269378662,5.269550323486328,-0.30149999260902405,0.7566700577735901,0.2288932353258133,-0.5588911175727844,5.237853527069092,5.253304481506348,0.14620988070964813,-0.14699174463748932,1.7420785427093506,2.4745500087738037,5.206378936767578,5.2652130126953125,0.2780265808105469,1.5133757591247559,0.7950307130813599,-0.5361606478691101,5.238842487335205,5.260512351989746,0.3687722980976105,-0.03918272629380226,1.8157482147216797,2.288147211074829,5.209952354431152,5.263523578643799,0.08325235545635223,1.449125051498413,1.3530234098434448,-0.755331814289093,5.241685390472412,5.266519069671631,0.5307367444038391,0.08144815266132355,1.9639748334884644,2.059619665145874,5.217980861663818,5.260993480682373,0.2995198369026184,1.5523279905319214,1.6424769163131714,-0.5510977506637573,5.241199970245361,5.267714023590088,0.5184007883071899,0.17533403635025024,1.943630576133728,1.923693060874939,5.216785430908203,5.26124382019043,-0.0739617571234703,0.9726751446723938,1.4457746744155884,-0.8103830814361572,5.248129367828369,5.2708940505981445,0.5736532807350159,0.2621723711490631,1.9251949787139893,1.6344529390335083,5.222940444946289,5.268968105316162,0.901469886302948,1.2826114892959595,1.3851984739303589,-0.0948680117726326
602,exit,102646.0,"timestamp      2025-01-29 13:00:00
open                     102229.85
high                     102330.81
low                      101699.59
close                    101836.23
volume                  1753.23136
symbol                     BTCUSDT
sma_14                    5.268536
ema_14                    5.268917
macd                      0.340722
macd_signal               0.387851
std_14                    0.682089
atr_14                    1.100688
bb_upper                  5.199076
bb_lower                  5.335208
rsi_14                    0.453235
stoch_k                  -0.824347
stoch_d                   0.430834
roc_14                   -0.563706
Name: 601, dtype: object",-1.6590068451441766,10440.572662171118,close_long_manual,0,5.241124,5.2390256,-0.4047639,-0.21082611,1.8718531,3.2454667,5.214175,5.263792,-0.33143476,-0.04283887,-0.22550394,-0.53281444,5.237660884857178,5.240523815155029,-0.3182505667209625,-0.2360992580652237,1.7283302545547485,2.939218044281006,5.205704212188721,5.265520095825195,-0.37729987502098083,-0.0847010686993599,-0.16152037680149078,-0.4846026301383972,5.234873294830322,5.244454860687256,-0.15986046195030212,-0.22269292175769806,1.5406336784362793,2.6147451400756836,5.196336269378662,5.269550323486328,-0.30149999260902405,0.7566700577735901,0.2288932353258133,-0.5588911175727844,5.237853527069092,5.253304481506348,0.14620988070964813,-0.14699174463748932,1.7420785427093506,2.4745500087738037,5.206378936767578,5.2652130126953125,0.2780265808105469,1.5133757591247559,0.7950307130813599,-0.5361606478691101,5.238842487335205,5.260512351989746,0.3687722980976105,-0.03918272629380226,1.8157482147216797,2.288147211074829,5.209952354431152,5.263523578643799,0.08325235545635223,1.449125051498413,1.3530234098434448,-0.755331814289093,5.241685390472412,5.266519069671631,0.5307367444038391,0.08144815266132355,1.9639748334884644,2.059619665145874,5.217980861663818,5.260993480682373,0.2995198369026184,1.5523279905319214,1.6424769163131714,-0.5510977506637573,5.241199970245361,5.267714023590088,0.5184007883071899,0.17533403635025024,1.943630576133728,1.923693060874939,5.216785430908203,5.26124382019043,-0.0739617571234703,0.9726751446723938,1.4457746744155884,-0.8103830814361572,5.248129367828369,5.2708940505981445,0.5736532807350159,0.2621723711490631,1.9251949787139893,1.6344529390335083,5.222940444946289,5.268968105316162,0.901469886302948,1.2826114892959595,1.3851984739303589,-0.0948680117726326,5.260621070861816,5.274648666381836,0.6432459354400635,0.3464169502258301,1.2111634016036987,1.31026029586792,5.209989547729492,5.307799816131592,2.0463483333587646,1.4264843463897705,1.3394176959991455,0.5350480079650879,5.2658305168151855,5.27370548248291,0.5510653853416443,0.3942434787750244,0.9314278364181519,1.125717043876648,5.205225944519043,5.323333740234375,0.9941501617431641,0.5820930600166321,1.1973272562026978,-0.2856714427471161
602,exit,102646.0,"timestamp      2025-01-29 13:00:00
open                     102229.85
high                     102330.81
low                      101699.59
close                    101836.23
volume                  1753.23136
symbol                     BTCUSDT
sma_14                    5.268536
ema_14                    5.268917
macd                      0.340722
macd_signal               0.387851
std_14                    0.682089
atr_14                    1.100688
bb_upper                  5.199076
bb_lower                  5.335208
rsi_14                    0.453235
stoch_k                  -0.824347
stoch_d                   0.430834
roc_14                   -0.563706
Name: 601, dtype: object",0.0,10440.572662171118,close_long_manual,0,5.2658305,5.2737055,0.5510654,0.39424348,0.93142784,1.125717,5.205226,5.3233337,0.99415016,0.58209306,1.1973273,-0.28567144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,entry,101980.78,,,10440.572662171118,open_long,0,5.2348733,5.244455,-0.15986046,-0.22269292,1.5406337,2.6147451,5.1963363,5.2695503,-0.3015,0.75667006,0.22889324,-0.5588911,5.237853527069092,5.253304481506348,0.14620988070964813,-0.14699174463748932,1.7420785427093506,2.4745500087738037,5.206378936767578,5.2652130126953125,0.2780265808105469,1.5133757591247559,0.7950307130813599,-0.5361606478691101,5.238842487335205,5.260512351989746,0.3687722980976105,-0.03918272629380226,1.8157482147216797,2.288147211074829,5.209952354431152,5.263523578643799,0.08325235545635223,1.449125051498413,1.3530234098434448,-0.755331814289093,5.241685390472412,5.266519069671631,0.5307367444038391,0.08144815266132355,1.9639748334884644,2.059619665145874,5.217980861663818,5.260993480682373,0.2995198369026184,1.5523279905319214,1.6424769163131714,-0.5510977506637573,5.241199970245361,5.267714023590088,0.5184007883071899,0.17533403635025024,1.943630576133728,1.923693060874939,5.216785430908203,5.26124382019043,-0.0739617571234703,0.9726751446723938,1.4457746744155884,-0.8103830814361572,5.248129367828369,5.2708940505981445,0.5736532807350159,0.2621723711490631,1.9251949787139893,1.6344529390335083,5.222940444946289,5.268968105316162,0.901469886302948,1.2826114892959595,1.3851984739303589,-0.0948680117726326,5.260621070861816,5.274648666381836,0.6432459354400635,0.3464169502258301,1.2111634016036987,1.31026029586792,5.209989547729492,5.307799816131592,2.0463483333587646,1.4264843463897705,1.3394176959991455,0.5350480079650879,5.2658305168151855,5.27370548248291,0.5510653853416443,0.3942434787750244,0.9314278364181519,1.125717043876648,5.205225944519043,5.323333740234375,0.9941501617431641,0.5820930600166321,1.1973272562026978,-0.2856714427471161,5.268535614013672,5.268917560577393,0.34072184562683105,0.3878505825996399,0.6820888519287109,1.1006882190704346,5.199076175689697,5.335208415985107,0.4532352685928345,-0.8243473768234253,0.4308337867259979,-0.5637058615684509,5.270304203033447,5.266721725463867,0.23654325306415558,0.36062005162239075,0.570838212966919,1.2120298147201538,5.1968841552734375,5.34107780456543,0.3065929114818573,-0.5632769465446472,-0.2930242121219635,-0.6682596802711487
