timestamp,step,action,type,price,position,balance,profit_loss,drawdown
2025-05-05 22:31:19.051812,0,2,open_short,28.14,-1,10000.0,0.0,0.0
2025-05-05 22:31:19.077539,8,2,stop_loss_short,0.0,0,9996.46064605766,0.0,-3.5393539423403126
2025-05-05 22:31:19.084908,9,2,stop_loss_short,0.0,0,10000.455231731825,0.0,-3.5393539423403126
2025-05-05 22:31:19.089926,10,2,stop_loss_short,0.0,0,10004.451413642424,0.0,-3.5393539423403126
2025-05-05 22:31:19.096682,11,2,stop_loss_short,0.0,0,10008.449192427315,0.0,-3.5393539423403126
2025-05-05 22:31:19.102521,12,2,stop_loss_short,0.0,0,10012.448568724609,0.0,-3.5393539423403126
2025-05-05 22:31:19.108660,13,2,stop_loss_short,0.0,0,10016.449543172672,0.0,-3.5393539423403126
2025-05-05 22:31:19.116078,14,2,stop_loss_short,0.0,0,10020.452116410124,0.0,-3.5393539423403126
2025-05-05 22:31:19.117103,15,2,stop_loss_short,0.0,0,10024.466819444457,0.0,-3.5393539423403126
2025-05-05 22:31:19.126704,16,2,stop_loss_short,0.0,0,10028.472596385507,0.0,-3.5393539423403126
2025-05-05 22:31:19.133382,17,2,open_short,29.86,-1,10028.472596385507,0.0,-3.5393539423403126
2025-05-05 22:31:19.171079,30,1,close_short_manual,0.0,0,10035.128448536952,6.655852151444682,-3.5393539423403126
2025-05-05 22:31:19.179418,31,1,open_long,28.96,1,10035.128448536952,0.0,-3.5393539423403126
2025-05-05 22:31:19.189990,33,2,close_long_manual,0.0,0,10038.531399426323,3.402950889371492,-3.5393539423403126
2025-05-05 22:31:19.199220,34,2,open_short,30.01,-1,10038.531399426323,0.0,-3.5393539423403126
2025-05-05 22:31:19.297055,70,2,take_profit_short,0.0,0,10047.060337243676,0.0,-3.5393539423403126
2025-05-05 22:31:19.305057,71,2,open_short,29.04,-1,10047.060337243676,0.0,-3.5393539423403126
2025-05-05 22:31:19.363346,93,1,close_short_manual,0.0,0,10064.980886080164,17.920548836487097,-3.5393539423403126
2025-05-05 22:31:19.380912,94,2,open_short,26.72,-1,10064.980886080164,0.0,-3.5393539423403126
2025-05-05 22:31:19.395657,97,1,close_short_manual,0.0,0,10069.36429110193,4.383405021767214,-3.5393539423403126
2025-05-05 22:31:19.405003,98,2,open_short,25.59,-1,10069.36429110193,0.0,-3.5393539423403126
2025-05-05 22:31:19.560156,162,1,close_short_manual,0.0,0,10088.099244489755,18.734953387823666,-3.5393539423403126
2025-05-05 22:31:19.577483,163,2,open_short,23.33,-1,10088.099244489755,0.0,-3.5393539423403126
2025-05-05 22:31:19.587177,164,1,close_short_manual,0.0,0,10083.12765036292,-4.9715941268350665,-3.5393539423403126
2025-05-05 22:31:19.595558,165,2,open_short,24.29,-1,10083.12765036292,0.0,-3.5393539423403126
2025-05-05 22:31:19.777941,231,2,stop_loss_short,0.0,0,10073.355585439838,0.0,-3.5393539423403126
2025-05-05 22:31:19.788081,232,2,stop_loss_short,0.0,0,10077.38089833178,0.0,-3.5393539423403126
2025-05-05 22:31:19.797901,233,2,stop_loss_short,0.0,0,10081.407819738753,0.0,-3.5393539423403126
2025-05-05 22:31:19.806226,234,2,open_short,25.68,-1,10081.407819738753,0.0,-3.5393539423403126
2025-05-05 22:31:19.845598,247,2,stop_loss_short,0.0,0,10078.929677138358,0.0,-3.5393539423403126
2025-05-05 22:31:19.854677,248,2,stop_loss_short,0.0,0,10082.957217437342,0.0,-3.5393539423403126
2025-05-05 22:31:19.865744,249,2,open_short,25.94,-1,10082.957217437342,0.0,-3.5393539423403126
2025-05-05 22:31:19.877079,251,2,stop_loss_short,0.0,0,10079.551662653646,0.0,-3.5393539423403126
2025-05-05 22:31:19.886752,252,2,stop_loss_short,0.0,0,10083.55130586066,0.0,-3.5393539423403126
2025-05-05 22:31:19.896230,253,2,stop_loss_short,0.0,0,10087.580692962481,0.0,-3.5393539423403126
2025-05-05 22:31:19.904532,254,2,stop_loss_short,0.0,0,10091.61169020739,0.0,-3.5393539423403126
2025-05-05 22:31:19.914193,255,2,stop_loss_short,0.0,0,10095.644298238796,0.0,-3.5393539423403126
2025-05-05 22:31:19.923161,256,2,stop_loss_short,0.0,0,10099.678517700373,0.0,-3.5393539423403126
2025-05-05 22:31:19.932307,257,2,open_short,27.19,-1,10099.678517700373,0.0,-3.5393539423403126
2025-05-05 22:31:19.963854,269,1,close_short_manual,0.0,0,10101.400033377682,1.7215156773086193,-3.5393539423403126
2025-05-05 22:31:19.980045,270,2,open_short,26.83,-1,10101.400033377682,0.0,-3.5393539423403126
2025-05-05 22:31:20.030756,287,1,close_short_manual,0.0,0,10105.388992168513,3.9889587908316493,-3.5393539423403126
2025-05-05 22:31:20.142551,288,2,open_short,26.97,-1,10105.388992168513,0.0,-3.5393539423403126
2025-05-05 22:31:20.151257,289,2,stop_loss_short,0.0,0,10101.497719216017,0.0,-3.5393539423403126
2025-05-05 22:31:20.161032,290,2,open_short,27.3,-1,10101.497719216017,0.0,-3.5393539423403126
2025-05-05 22:31:20.185666,297,2,take_profit_short,0.0,0,10107.804841854453,0.0,-3.5393539423403126
2025-05-05 22:31:20.194892,298,2,open_short,26.34,-1,10107.804841854453,0.0,-3.5393539423403126
2025-05-05 22:31:20.234239,310,2,stop_loss_short,0.0,0,10097.834503158449,0.0,-3.5393539423403126
2025-05-05 22:31:20.242146,311,2,open_short,27.54,-1,10097.834503158449,0.0,-3.5393539423403126
2025-05-05 22:31:20.279782,328,2,stop_loss_short,0.0,0,10095.390733676908,0.0,-3.5393539423403126
2025-05-05 22:31:20.302621,329,2,stop_loss_short,0.0,0,10099.424851814085,0.0,-3.5393539423403126
2025-05-05 22:31:20.312081,330,2,stop_loss_short,0.0,0,10103.46058198487,0.0,-3.5393539423403126
2025-05-05 22:31:20.321677,331,2,open_short,28.04,-1,10103.46058198487,0.0,-3.5393539423403126
2025-05-05 22:31:20.404686,360,2,take_profit_short,0.0,0,10108.980969471815,0.0,-3.5393539423403126
2025-05-05 22:31:20.413066,361,1,stop_loss_long,0.0,0,10113.020518267216,0.0,-3.5393539423403126
2025-05-05 22:31:20.423066,362,2,open_short,26.51,-1,10113.020518267216,0.0,-3.5393539423403126
2025-05-05 22:31:20.563133,415,1,close_short_manual,0.0,0,10134.431769868619,21.41125160140372,-3.5393539423403126
2025-05-05 22:31:20.576470,416,2,open_short,24.08,-1,10134.431769868619,0.0,-3.5393539423403126
2025-05-05 22:31:20.646539,446,2,stop_loss_short,0.0,0,10124.072394394767,0.0,-3.5393539423403126
2025-05-05 22:31:20.672287,447,2,stop_loss_short,0.0,0,10128.117973723567,0.0,-3.5393539423403126
2025-05-05 22:31:20.681557,448,2,open_short,25.19,-1,10128.117973723567,0.0,-3.5393539423403126
2025-05-05 22:31:20.697866,452,2,take_profit_short,0.0,0,10135.539271187059,0.0,-3.5393539423403126
2025-05-05 22:31:20.707759,453,2,open_short,23.58,-1,10135.539271187059,0.0,-3.5393539423403126
2025-05-05 22:31:20.719837,455,1,close_short_manual,0.0,0,10137.797079909442,2.257808722382596,-3.5393539423403126
2025-05-05 22:31:20.727982,456,2,open_short,22.43,-1,10137.797079909442,0.0,-3.5393539423403126
2025-05-05 22:31:20.737349,457,1,close_short_manual,0.0,0,10134.161055123137,-3.636024786304825,-3.5393539423403126
2025-05-05 22:31:20.746501,458,2,open_short,22.06,-1,10134.161055123137,0.0,-3.5393539423403126
2025-05-05 22:31:20.945747,540,1,close_short_manual,0.0,0,10209.807582351541,75.6465272284036,-3.5393539423403126
2025-05-05 22:31:20.970187,541,2,open_short,16.42,-1,10209.807582351541,0.0,-3.5393539423403126
2025-05-05 22:31:21.095563,588,2,stop_loss_short,0.0,0,10181.90852655576,0.0,-3.5393539423403126
2025-05-05 22:31:21.109184,589,2,stop_loss_short,0.0,0,10185.977217202972,0.0,-3.5393539423403126
2025-05-05 22:31:21.118776,590,2,open_short,19.19,-1,10185.977217202972,0.0,-3.5393539423403126
2025-05-05 22:31:21.139476,595,2,take_profit_short,0.0,0,10192.409869975932,0.0,-3.5393539423403126
2025-05-05 22:31:21.149496,596,2,open_short,17.57,-1,10192.409869975932,0.0,-3.5393539423403126
2025-05-05 22:31:21.513840,745,2,stop_loss_short,0.0,0,10167.528887173514,0.0,-3.5393539423403126
2025-05-05 22:31:21.522444,746,2,stop_loss_short,0.0,0,10171.591831716829,0.0,-3.5393539423403126
2025-05-05 22:31:21.532287,747,2,open_short,20.14,-1,10171.591831716829,0.0,-3.5393539423403126
2025-05-05 22:31:21.570479,758,2,take_profit_short,0.0,0,10180.896774288212,0.0,-3.5393539423403126
