2025-05-05 00:08:28 [INFO] Monitor de desempenho inicializado. Logs em: results\run_20250505_000828
2025-05-05 00:08:29 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:29 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:29 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:29 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:29 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:29 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:29 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:29 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:30 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:31 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:31 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:37 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:37 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:37 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:37 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:40 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:41 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:42 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:43 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:43 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:47 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:48 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: take_profit_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: open_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
2025-05-05 00:08:49 [INFO] Trade registrado: stop_loss_short | PnL: 0.00
